Timestamp,Server Configuration,Response Time (ms),Customer Satisfaction (CSAT),Operational Costs ($),Service Uptime (%)
2024-06-14 23:20:01,EC2 app web (t2.small),174.04504337339745,78.24436957832532,489.8158745378257,99.55190991325321
2024-06-14 23:21:01,EC2 app pet (t2.small),91.95512538855331,88.50560932643083,353.2231329815411,99.7160897492229
2024-06-14 23:22:01,EC2 WebServers apache (t2.micro),139.4615868921974,82.56730163847533,416.2039009899569,99.62107682621561
2024-06-14 23:23:01,EC2 apache Servers (t2.medium),37.91464003252068,95.26066999593492,261.12297450874985,99.82417071993497
2024-06-14 23:24:01,EC2 app web (t2.small),187.07133675515274,76.61608290560591,498.6719392744952,99.5258573264897
2024-06-14 23:25:01,EC2 app web (t2.small),158.87055350734687,80.14118081158165,462.59833275177505,99.58225889298531
2024-06-14 23:26:01,EC2 app web (t2.small),211.28369553530692,73.58953805808663,530.9817609852107,99.47743260892939
2024-06-14 23:27:01,EC2 WebServers apache (t2.micro),117.80782183672054,85.27402227040993,375.8411571596497,99.66438435632656
2024-06-14 23:28:01,EC2 app pet (t2.small),79.21580774108774,90.09802403236404,339.0429915809753,99.74156838451783
2024-06-14 23:29:01,EC2 app pet (t2.small),83.57379608003151,89.55327548999605,337.28774072026556,99.73285240783994
2024-06-14 23:30:01,EC2 app pet (t2.small),146.10898490673847,81.7363768866577,424.69089399205245,99.60778203018653
2024-06-14 23:31:01,EC2 WebServers apache (t2.micro),117.0122526580196,85.37346841774755,381.4687810935238,99.66597549468396
2024-06-14 23:32:01,EC2 apache Servers (t2.medium),56.36817169831809,92.95397853771024,288.9917683244208,99.78726365660337
2024-06-14 23:33:01,EC2 app pet (t2.small),55.021013225211135,93.1223733468486,311.8812902149485,99.78995797354958
2024-06-14 23:34:01,EC2 apache Servers (t2.medium),57.17493508961299,92.85313311379838,291.6063571513765,99.78565012982078
2024-06-14 23:35:01,EC2 app web (t2.small),191.34742985799156,76.08157126775106,498.94163145653295,99.51730514028402
2024-06-14 23:36:01,EC2 app web (t2.small),136.95455960613984,82.88068004923252,415.4245008812531,99.62609088078773
2024-06-14 23:37:01,EC2 apache Servers (t2.medium),39.76693989061997,95.02913251367251,270.27827738263727,99.82046612021877
2024-06-14 23:38:01,EC2 app web (t2.small),234.74894550467147,70.65638181191606,583.0027800679549,99.43050210899067
2024-06-14 23:39:01,EC2 apache Servers (t2.medium),54.21362210219633,93.22329723722545,284.2849432158076,99.79157275579561
2024-06-14 23:40:01,EC2 app pet (t2.small),76.94461315348045,90.38192335581495,334.09275484095417,99.74611077369305
2024-06-14 23:41:01,EC2 app pet (t2.small),84.97806437461881,89.37774195317265,347.035077933673,99.73004387125077
2024-06-14 23:42:01,EC2 WebServers apache (t2.micro),101.16692208378265,87.35413473952717,363.5078607039445,99.69766615583244
2024-06-14 23:43:01,EC2 WebServers apache (t2.micro),105.7881017402581,86.77648728246774,366.3115609123796,99.68842379651949
2024-06-14 23:44:01,EC2 apache Servers (t2.medium),34.12913499522071,95.73385812559741,263.17142902760946,99.83174173000957
2024-06-14 23:45:01,EC2 apache Servers (t2.medium),40.19674164840148,94.97540729394981,259.87365962740915,99.8196065167032
2024-06-14 23:46:01,EC2 WebServers apache (t2.micro),107.95386080824541,86.50576739896933,373.73063482790053,99.68409227838352
2024-06-14 23:47:01,EC2 app pet (t2.small),88.93949079829687,88.88256365021289,349.08746217676924,99.72212101840341
2024-06-14 23:48:01,EC2 app web (t2.small),193.26896331793748,75.84137958525781,494.5798240823881,99.51346207336412
2024-06-14 23:49:01,EC2 app pet (t2.small),66.93284682281411,91.63339414714824,321.9396695135632,99.76613430635437
2024-06-14 23:50:01,EC2 app pet (t2.small),96.88828600162921,87.88896424979635,352.5135246077679,99.70622342799675
2024-06-14 23:51:01,EC2 app pet (t2.small),46.78399814297218,94.15200023212847,293.4911936517567,99.80643200371406
2024-06-14 23:52:01,EC2 WebServers apache (t2.micro),111.49606966862694,86.06299129142164,365.2203377071841,99.67700786066275
2024-06-14 23:53:01,EC2 WebServers apache (t2.micro),115.48230576275414,85.56471177965574,388.8139227378448,99.6690353884745
2024-06-14 23:54:01,EC2 WebServers apache (t2.micro),92.21247179230019,88.47344102596247,357.6741105460192,99.7155750564154
2024-06-14 23:55:01,EC2 app web (t2.small),133.92421492202692,83.25947313474663,420.9473262948753,99.63215157015595
2024-06-14 23:56:01,EC2 apache Servers (t2.medium),54.81427092115078,93.14821613485616,284.98798955030566,99.79037145815771
2024-06-14 23:57:01,EC2 app pet (t2.small),94.91593304338822,88.13550836957647,357.01081465006905,99.71016813391323
2024-06-14 23:58:01,EC2 WebServers apache (t2.micro),96.4238688290293,87.94701639637134,361.4001396005479,99.70715226234195
2024-06-14 23:59:01,EC2 app web (t2.small),201.15946929848747,74.85506633768907,515.4113536712448,99.49768106140303
2024-06-15 00:00:01,EC2 app web (t2.small),180.53392418619657,77.43325947672542,470.4042201309878,99.5389321516276
2024-06-15 00:01:01,EC2 apache Servers (t2.medium),60.480960267390586,92.43987996657617,295.61234265875197,99.77903807946522
2024-06-15 00:02:01,EC2 apache Servers (t2.medium),48.47325627542197,93.94084296557226,281.0687778974483,99.80305348744916
2024-06-15 00:03:01,EC2 apache Servers (t2.medium),40.248932404941485,94.96888344938232,268.4476459102557,99.81950213519012
2024-06-15 00:04:01,EC2 WebServers apache (t2.micro),122.26297518472366,84.71712810190954,399.3095130796201,99.65547404963056
2024-06-15 00:05:01,EC2 apache Servers (t2.medium),46.19591560534474,94.22551054933191,277.105318602126,99.80760816878932
2024-06-15 00:06:01,EC2 apache Servers (t2.medium),29.658168084769656,96.2927289894038,254.18313083698104,99.84068366383046
