Timestamp,Server Configuration,Response Time (ms),Customer Satisfaction (CSAT),Operational Costs ($),Service Uptime (%)
2024-06-14 23:20:01,EC2 apache Servers (t2.medium),17.976010037118826,98.20239899628811,148.50762425377616,99.88202398996289
2024-06-14 23:21:01,EC2 WebServers apache (t2.micro),41.11067302915482,95.88893269708451,210.26777222884851,99.85888932697085
2024-06-14 23:22:01,EC2 apache Servers (t2.medium),20.615059519814725,97.93849404801853,148.64969014068728,99.8793849404802
2024-06-14 23:23:01,EC2 apache Servers (t2.medium),14.803090536435157,98.51969094635649,129.883526237488,99.88519690946357
2024-06-14 23:24:01,EC2 app pet (t2.small),59.15923350699647,94.08407664930036,227.04114377737233,99.840840766493
2024-06-14 23:25:01,EC2 apache Servers (t2.medium),25.893720795439506,97.41062792045605,160.04800588915907,99.87410627920457
2024-06-14 23:26:01,EC2 apache Servers (t2.medium),22.843518428921914,97.71564815710781,153.81700686483595,99.87715648157108
2024-06-14 23:27:01,EC2 apache Servers (t2.medium),25.0345837546244,97.49654162453756,161.0254348124209,99.87496541624539
2024-06-14 23:28:01,EC2 app pet (t2.small),66.21151678159075,93.37884832184092,255.7417152275182,99.83378848321841
2024-06-14 23:29:01,EC2 app pet (t2.small),41.47482271146618,95.85251772885339,190.35529158542906,99.85852517728854
2024-06-14 23:30:01,EC2 apache Servers (t2.medium),25.137717975591624,97.48622820244084,160.71598576045503,99.87486228202441
2024-06-14 23:31:01,EC2 app pet (t2.small),49.81624110484359,95.01837588951564,216.21313142700933,99.85018375889516
2024-06-14 23:32:01,EC2 app pet (t2.small),56.0762190501438,94.39237809498562,223.16497129989443,99.84392378094986
2024-06-14 23:33:01,EC2 apache Servers (t2.medium),38.0788159022883,96.19211840977117,182.37061414854904,99.86192118409772
2024-06-14 23:34:01,EC2 apache Servers (t2.medium),27.649168772592237,97.23508312274078,156.9238070418369,99.87235083122741
2024-06-14 23:35:01,EC2 WebServers apache (t2.micro),53.88377920014136,94.61162207998586,231.37278472026787,99.84611622079987
2024-06-14 23:36:01,EC2 app pet (t2.small),59.2981851866121,94.07018148133879,225.06422120754954,99.8407018148134
2024-06-14 23:37:01,EC2 apache Servers (t2.medium),24.419497828810975,97.5580502171189,157.8047139612428,99.87558050217119
2024-06-14 23:38:01,EC2 app web (t2.small),259.1607574807087,74.08392425192913,458.78297423791946,99.64083924251929
2024-06-14 23:39:01,EC2 apache Servers (t2.medium),31.42032329081446,96.85796767091855,164.47439869335685,99.86857967670919
2024-06-14 23:40:01,EC2 app pet (t2.small),53.598502475897305,94.64014975241027,214.32830373859423,99.84640149752411
2024-06-14 23:41:01,EC2 WebServers apache (t2.micro),217.90121544352996,78.209878455647,394.79452869896295,99.68209878455647
2024-06-14 23:42:01,EC2 app pet (t2.small),172.2576917794729,82.77423082205271,347.4087882115184,99.72774230822053
2024-06-14 23:43:01,EC2 app pet (t2.small),36.74877720939745,96.32512227906025,178.3847142365579,99.86325122279061
2024-06-14 23:44:01,EC2 app pet (t2.small),64.44859851206905,93.5551401487931,238.1452885708902,99.83555140148793
2024-06-14 23:45:01,EC2 WebServers apache (t2.micro),150.93908984676844,84.90609101532316,317.2850456542252,99.74906091015323
2024-06-14 23:46:01,EC2 apache Servers (t2.medium),100.67348600482151,89.93265139951785,218.74815672031264,99.79932651399518
2024-06-14 23:47:01,EC2 app pet (t2.small),226.74377081026913,77.3256229189731,381.6213947348636,99.67325622918973
2024-06-14 23:48:01,EC2 apache Servers (t2.medium),24.539147577754,97.5460852422246,154.44725382959166,99.87546085242225
2024-06-14 23:49:01,EC2 apache Servers (t2.medium),54.24696964904238,94.57530303509576,190.47324480449922,99.84575303035096
2024-06-14 23:50:01,EC2 app pet (t2.small),41.45204559689154,95.85479544031085,195.93874531079996,99.85854795440311
2024-06-14 23:51:01,EC2 app web (t2.small),173.4484243388387,82.65515756611613,381.5918048384028,99.72655157566116
2024-06-14 23:52:01,EC2 apache Servers (t2.medium),78.82799323221313,92.11720067677868,218.75799015848742,99.8211720067678
2024-06-14 23:53:01,EC2 app pet (t2.small),40.23111889493927,95.97688811050607,187.58234780538857,99.85976888110507
2024-06-14 23:54:01,EC2 app web (t2.small),128.94645999483487,87.10535400051651,304.87406659657694,99.77105354000517
2024-06-14 23:55:01,EC2 app web (t2.small),257.596875561769,74.2403124438231,436.52642055885633,99.64240312443823
2024-06-14 23:56:01,EC2 WebServers apache (t2.micro),35.79659517660218,96.42034048233978,195.27850797398045,99.8642034048234
2024-06-14 23:57:01,EC2 app pet (t2.small),48.705588523132576,95.12944114768675,212.81449472560712,99.85129441147687
2024-06-14 23:58:01,EC2 app pet (t2.small),50.64824389496714,94.93517561050328,215.75034122961972,99.84935175610504
2024-06-14 23:59:01,EC2 WebServers apache (t2.micro),179.66627752614767,82.03337224738523,352.5091661907578,99.72033372247385
2024-06-15 00:00:01,EC2 apache Servers (t2.medium),24.803368647083225,97.51966313529168,149.5128072054481,99.87519663135292
2024-06-15 00:01:01,EC2 apache Servers (t2.medium),110.208300271606,88.9791699728394,248.27347741891938,99.7897916997284
2024-06-15 00:02:01,EC2 app pet (t2.small),40.08015873992582,95.99198412600742,191.37830879135734,99.85991984126008
2024-06-15 00:03:01,EC2 app pet (t2.small),49.47527214322929,95.05247278567707,215.60084543594945,99.85052472785678
2024-06-15 00:04:01,EC2 app web (t2.small),182.59680824642263,81.74031917535774,389.94845874687024,99.71740319175359
2024-06-15 00:05:01,EC2 apache Servers (t2.medium),18.190156241121784,98.18098437588782,142.14680322909433,99.88180984375889
2024-06-15 00:06:01,EC2 apache Servers (t2.medium),24.730145553635385,97.52698544463647,153.748955818389,99.87526985444637
2024-06-15 00:07:01,EC2 WebServers apache (t2.micro),48.56894335685061,95.14310566431494,221.8756673841864,99.85143105664315
2024-06-15 00:08:01,EC2 apache Servers (t2.medium),15.828418163986559,98.41715818360134,135.60124864055408,99.88417158183601
2024-06-15 00:09:01,EC2 app web (t2.small),211.91729298587458,78.80827070141254,421.03411204006346,99.68808270701413
2024-06-15 00:10:01,EC2 app web (t2.small),228.93587493329574,77.10641250667042,432.9306963169127,99.6710641250667
2024-06-15 00:11:01,EC2 WebServers apache (t2.micro),56.89777185064873,94.31022281493513,238.82057000568238,99.84310222814936
2024-06-15 00:12:01,EC2 app pet (t2.small),44.0542045206347,95.59457954793653,199.49329619028617,99.85594579547937
2024-06-15 00:13:01,EC2 app web (t2.small),193.86788558111027,80.61321144188898,408.89467563910046,99.70613211441889
2024-06-15 00:14:01,EC2 WebServers apache (t2.micro),43.98704652266916,95.60129534773309,211.4869905384373,99.85601295347733
2024-06-15 00:15:01,EC2 app pet (t2.small),161.8114527796993,83.81885472203007,302.8779525335666,99.7381885472203
2024-06-15 00:16:01,EC2 WebServers apache (t2.micro),44.63087888531284,95.53691211146872,217.57325734336632,99.85536912111469
2024-06-15 00:17:01,EC2 app pet (t2.small),216.14620757704796,78.3853792422952,372.74435751612305,99.68385379242295
2024-06-15 00:18:01,EC2 apache Servers (t2.medium),20.677347512711666,97.93226524872884,149.55406687617395,99.87932265248729
2024-06-15 00:19:01,EC2 app web (t2.small),204.44140482993166,79.55585951700684,387.3774751854078,99.69555859517007
2024-06-15 00:20:01,EC2 apache Servers (t2.medium),23.904677774104808,97.60953222258952,156.5276713016199,99.87609532222591
2024-06-15 00:21:01,EC2 app pet (t2.small),32.05169867376455,96.79483013262355,176.91450394046817,99.86794830132624
2024-06-15 00:22:01,EC2 WebServers apache (t2.micro),47.639755336016194,95.23602446639838,211.62070372803478,99.85236024466398
2024-06-15 00:23:01,EC2 app web (t2.small),180.64628538339826,81.93537146166017,394.1646806757545,99.7193537146166
2024-06-15 00:24:01,EC2 app web (t2.small),156.69574993686274,84.33042500631373,363.7862032251788,99.74330425006315
2024-06-15 00:25:01,EC2 apache Servers (t2.medium),22.343309802992724,97.76566901970072,157.0056290104105,99.87765669019701
2024-06-15 00:26:01,EC2 WebServers apache (t2.micro),38.87464783930737,96.11253521606926,201.82135240959516,99.8611253521607
2024-06-15 00:27:01,EC2 app web (t2.small),210.61551764066016,78.93844823593398,409.54203725459627,99.68938448235934
2024-06-15 00:28:01,EC2 WebServers apache (t2.micro),192.65754760866048,80.73424523913395,360.65715310809736,99.70734245239134
2024-06-15 00:29:01,EC2 app web (t2.small),199.6700941967157,80.03299058032843,378.8358583665703,99.70032990580329
2024-06-15 00:30:01,EC2 app web (t2.small),139.6905953955535,86.03094046044465,339.0805745751072,99.76030940460446
