Timestamp,CPU Utilization (%),Memory Utilization (%),Network I/O Throughput (Mbps),Disk I/O Throughput (MB/s),Server Configuration
2024-06-14 23:20:01,0,30.63250714095429,13.31538072413332,4.020224645767182,EC2 app pet (t2.small)
2024-06-14 23:21:01,0,32.84827881583728,6.45602954377593,2.205190969688652,EC2 app pet (t2.small)
2024-06-14 23:22:01,0,55.684757053502736,14.929448135230567,2.864272088616191,EC2 WebServers apache (t2.micro)
2024-06-14 23:23:01,0,16.779515942752557,0.44036080397764576,1.278426591446361,EC2 apache Servers (t2.medium)
2024-06-14 23:24:01,0,17.337186272745033,0.05558039177694862,9.14063359836899,EC2 apache Servers (t2.medium)
2024-06-14 23:25:01,92,33.08176254568834,14.636993636250786,8.93431628659801,EC2 app web (t2.small)
2024-06-14 23:26:01,0,61.695194122390944,14.367544057921421,1.8516436595618802,EC2 WebServers apache (t2.micro)
2024-06-14 23:27:01,1,59.849710138525296,15.609181334804704,8.582953700344598,EC2 WebServers apache (t2.micro)
2024-06-14 23:28:01,1,51.23295771591316,12.592002087610755,5.994272169176648,EC2 WebServers apache (t2.micro)
2024-06-14 23:29:01,53,36.54965187133666,25.267647311048677,0.19617516951562886,EC2 app web (t2.small)
2024-06-14 23:30:01,52,32.41808682205324,13.210975265586827,9.777446592486276,EC2 app web (t2.small)
2024-06-14 23:31:01,0,27.156462604407775,2.47232710506865,4.0420647192730055,EC2 app pet (t2.small)
2024-06-14 23:32:01,51,40.12211254214833,10.24348532493841,1.9822289085531952,EC2 app web (t2.small)
2024-06-14 23:33:01,71,43.671373004823806,27.473807186079608,9.04574521163612,EC2 app web (t2.small)
2024-06-14 23:34:01,0,19.138492435028148,0.7929263835836367,8.049510689101254,EC2 apache Servers (t2.medium)
2024-06-14 23:35:01,69,32.7316844770857,17.47220956358663,4.225241790903191,EC2 app web (t2.small)
2024-06-14 23:36:01,0,19.335264734807367,0.3725097614815841,6.34607039779603,EC2 apache Servers (t2.medium)
2024-06-14 23:37:01,95,49.209831682603806,13.588098478264515,0.9140914227405572,EC2 app web (t2.small)
2024-06-14 23:38:01,56,44.57375996290027,25.34420476914491,7.358754188907516,EC2 app web (t2.small)
2024-06-14 23:39:01,0,34.049807953686255,13.760136276036366,6.738317918502913,EC2 app pet (t2.small)
2024-06-14 23:40:01,32,30.963866756350882,10.733868179317724,4.70337283240145,EC2 app pet (t2.small)
2024-06-14 23:41:01,79,31.076365286770756,27.806009189455732,2.933543278349544,EC2 app web (t2.small)
